Date,Description,Avg PF,Current (R),Current (Y),V B-R,V R-Y,V Y-B,kVAh,kWh,Current (B),kW (Total)
19-07-2023,07:45,1,63.29,69.77,428.26,428.77,431.01,1454954,1400964.0,,
19-07-2023,07:39,1,0.03,0.02,431.08,431.89,434.12,1454952,,,
19-07-2023,06:30,1.00(Le),50.63,48.49,433.54,432.94,436.16,1454948,1400958.0,,
19-07-2023,06:15,0.98(Le),52.04,49.66,437.49,437.22,439.61,1454938,1400948.0,,
19-07-2023,06:00,1.00(Le),56.15,64.97,443.61,442.81,445.94,1454928,1400938.0,,
19-07-2023,05:45,1.00(Le),56.67,51.13,443.55,442.85,445.5,1454918,1400928.0,,
19-07-2023,05:30,1.00(Le),55.71,51.52,446.56,446.11,449.24,1454906,1400918.0,,
19-07-2023,05:15,1,63.18,66.23,448.08,447.34,450.59,1454894,1400904.0,,
19-07-2023,05:00,1,69.36,59.25,451.1,450.77,452.96,1454882,1400892.0,,
19-07-2023,04:45,1.00(Le),69.87,75.48,450.67,450.29,452.8,1454868,1400880.0,,
19-07-2023,04:31,1,72.86,73.64,450.34,448.78,451.83,1454854,1400864.0,,
19-07-2023,04:15,1,93.22,87.58,449.67,448.7,451.25,1454838,1400848.0,,
19-07-2023,04:00,1,64.76,82.7,450.8,449.43,452.46,1454822,1400834.0,,
19-07-2023,03:46,1.00(Le),72.87,69.11,448.95,447.88,451.08,1454808,1400818.0,,
19-07-2023,03:31,1.00(Le),61.68,60.35,449.46,448.76,451.44,1454794,1400806.0,,
19-07-2023,03:15,1.00(Le),72.41,64.82,448.58,448.72,450.69,1454780,1400790.0,,
19-07-2023,03:00,1.00(Le),75.22,72.86,448.94,447.24,450.25,1454766,1400776.0,,
19-07-2023,02:45,1.00(Le),75.98,76.51,448.37,447.07,450.6,1454750,1400760.0,,
19-07-2023,02:30,1,73.82,79.89,446.82,445.07,448.14,1454734,1400744.0,,
19-07-2023,02:15,1,70.33,78.19,448.19,446.87,449.54,1454718,1400728.0,,
19-07-2023,02:00,1.00(Le),77.67,78.34,445.96,445.27,448.04,1454704,1400714.0,,
19-07-2023,01:45,1,70.22,79.81,446.07,444.95,447.77,1454690,1400700.0,,
19-07-2023,01:30,1.00(Le),64.07,74.52,447.47,446.75,449.67,1454674,1400684.0,,
19-07-2023,01:15,1,83.64,86.7,446.75,445.69,448.14,1454658,1400670.0,,
19-07-2023,01:00,1.00(Le),84.75,99.76,445.98,445.12,447.64,1454642,1400654.0,,
19-07-2023,00:45,1,83.89,74.42,444.74,444.23,446.66,1454626,1400638.0,,
19-07-2023,00:30,0.99,91.18,87.7,444.13,443.58,446.4,1454612,1400622.0,,
19-07-2023,00:15,1.00(Le),70.84,66.92,444.79,443.95,446.52,1454598,1400608.0,,
19-07-2023,00:00,1,76.33,75.09,443.95,443.43,446.28,1454584,1400594.0,,
20-07-2023,23:45,1,64.11,72.15,446.67,445.2,447.64,1456952,1402956.0,60.22,32.58
20-07-2023,23:30,1,81.65,73.41,445.68,444.6,447.94,1456938,1402942.0,0.01,0.0
20-07-2023,23:15,1,79.25,73.7,444.76,444.15,447.06,1456922,1402928.0,76.9,56.17
20-07-2023,23:00,1.00(Le),74.36,68.45,444.24,443.86,446.91,1456908,1402912.0,0.08,0.0
20-07-2023,22:45,1,69.28,63.04,442.14,441.27,444.41,1456894,1402898.0,84.42,62.13
20-07-2023,22:30,1,41.41,39.85,443.49,442.66,445.82,1456884,1402888.0,39.56,30.04
20-07-2023,22:15,1,38.03,40.65,444.41,443.58,446.71,1456876,1402880.0,,
20-07-2023,22:00,0.79(Le),48.89,46.81,446.94,446.49,450.14,1456868,1402874.0,,
20-07-2023,21:45,1,81.64,82.84,440.42,439.93,442.68,1456854,1402860.0,,
20-07-2023,21:30,1,69.98,82.84,440.34,439.19,442.46,1456840,1402844.0,,
20-07-2023,21:15,1,77.13,87.73,439.76,439.26,442.56,1456826,1402830.0,,
20-07-2023,21:00,1.00(Le),81.66,88.67,439.89,439.85,442.41,1456810,1402816.0,,
20-07-2023,20:45,1,86.54,78.78,437.81,438.0,440.92,1456798,1402802.0,,
20-07-2023,20:30,1,66.95,76.94,438.94,438.48,442.07,1456784,1402790.0,,
20-07-2023,20:15,1.00(Le),85.7,79.28,438.57,439.4,441.8,1456770,1402776.0,,
20-07-2023,20:00,1,72.51,77.71,439.75,439.04,441.66,1456756,1402762.0,,
20-07-2023,19:45,1,83.79,82.14,438.6,438.39,441.06,1456742,1402748.0,,
20-07-2023,19:30,1,72.39,69.65,438.53,438.2,441.44,1456728,1402732.0,,
20-07-2023,19:15,1.00(Le),57.15,52.59,438.61,438.54,441.79,1456714,1402718.0,,
20-07-2023,19:00,1,43.14,49.13,440.86,440.41,443.6,1456704,1402708.0,,
20-07-2023,18:45,1.00(Le),66.64,63.66,438.3,437.67,440.77,1456692,1402696.0,,
20-07-2023,18:30,1,71.73,70.69,438.5,438.0,441.02,1456678,1402684.0,,
20-07-2023,18:15,1,79.0,87.45,435.29,434.63,438.07,1456664,1402670.0,,
20-07-2023,18:00,1,93.41,95.15,437.09,436.51,438.89,1456648,1402654.0,,
20-07-2023,17:45,0.98,76.72,71.05,437.37,437.36,439.75,1456632,1402638.0,,
20-07-2023,17:30,1.00(Le),75.52,82.88,438.15,437.07,439.91,1456620,1402626.0,,
20-07-2023,17:15,0.72,65.7,56.25,448.25,447.97,450.86,1456604,1402610.0,,
20-07-2023,17:14,1,0.02,0.01,452.81,452.43,455.54,1456604,1402610.0,,
20-07-2023,17:00,1.00(Le),82.03,78.76,447.69,446.38,449.76,1456594,1402600.0,,
20-07-2023,16:45,1.00(Le),74.67,82.72,447.84,446.72,449.85,1456578,1402584.0,,
20-07-2023,16:30,0.88,67.02,69.19,445.51,444.94,447.87,1456562,1402568.0,,
20-07-2023,16:25,1,0.02,0.04,449.85,449.54,452.3,1456562,,,
20-07-2023,15:45,1,83.6,83.96,447.0,446.68,449.15,1456552,1402560.0,,
20-07-2023,15:30,1,91.13,94.94,448.11,447.02,449.59,1456538,1402544.0,,
20-07-2023,15:15,1.00(Le),77.59,70.88,449.58,448.66,451.39,1456522,1402528.0,,
20-07-2023,15:00,0.96,84.55,84.22,447.7,446.28,448.75,1456506,1402514.0,,
20-07-2023,14:45,1,71.72,63.6,445.17,444.04,446.84,1456492,1402500.0,,
20-07-2023,14:30,1,85.29,70.0,443.3,442.73,445.05,1456476,1402484.0,,
20-07-2023,14:15,1,82.78,82.53,442.71,442.32,444.19,1456460,1402468.0,,
20-07-2023,14:00,1,87.92,78.14,446.68,445.24,448.63,1456446,1402452.0,,
20-07-2023,13:45,1,81.3,70.64,443.56,442.52,445.73,1456430,1402436.0,,
20-07-2023,13:30,1.00(Le),73.66,81.45,450.62,450.07,453.15,1456414,1402422.0,,
20-07-2023,13:15,1,78.74,71.21,450.25,449.19,452.02,1456398,1402406.0,,
20-07-2023,13:00,1.00(Le),34.1,37.72,450.28,449.57,452.95,1456388,1402394.0,,
20-07-2023,12:45,1,39.93,34.56,445.97,445.58,448.65,1456380,1402388.0,,
20-07-2023,12:30,1.00(Le),46.26,38.77,445.28,444.86,447.39,1456372,1402380.0,,
20-07-2023,12:15,1.00(Le),77.06,74.7,441.5,440.64,443.35,1456360,1402366.0,,
20-07-2023,11:45,1,86.57,81.04,438.23,438.02,440.1,1456326,1402334.0,,
20-07-2023,11:30,1,76.46,72.18,436.22,434.75,437.55,1456310,1402318.0,,
20-07-2023,11:15,1,76.93,75.75,434.08,433.27,435.6,1456296,1402304.0,,
20-07-2023,11:00,1,80.88,75.41,432.34,431.71,433.87,1456282,1402288.0,,
20-07-2023,10:45,1,84.21,91.61,432.82,431.97,433.71,1456266,1402274.0,,
20-07-2023,10:30,1,84.29,81.98,429.94,430.05,432.15,1456252,1402258.0,,
20-07-2023,10:15,1,85.97,71.24,430.76,430.39,432.44,1456236,1402242.0,,
20-07-2023,10:00,1,71.83,66.59,430.85,429.52,432.3,1456222,1402230.0,,
20-07-2023,09:45,1,79.8,81.09,428.3,427.41,429.81,1456208,1402214.0,,
20-07-2023,09:30,1,72.21,70.35,430.19,429.61,432.13,1456192,1402200.0,,
20-07-2023,09:15,1,71.13,73.63,427.73,427.48,429.71,1456180,1402186.0,,
20-07-2023,09:00,1,66.83,74.08,432.19,431.34,433.38,1456166,1402172.0,,
20-07-2023,08:45,1,68.57,73.67,434.17,433.21,436.36,1456152,1402158.0,,
20-07-2023,08:30,1.00(Le),67.5,70.01,418.94,418.46,421.53,1456140,1402148.0,,
20-07-2023,08:15,1,70.32,73.93,420.25,419.28,421.94,1456128,1402134.0,,
20-07-2023,08:00,1.00(Le),70.92,72.54,422.14,421.7,424.34,1456114,1402122.0,,
20-07-2023,07:45,1,59.31,59.37,420.6,420.51,423.45,1456102,1402110.0,,
20-07-2023,07:30,1,59.49,57.68,422.3,421.74,424.32,1456092,1402100.0,,
20-07-2023,07:15,1,56.65,50.6,424.12,424.07,426.88,1456082,1402090.0,,
20-07-2023,07:00,1,43.92,38.49,426.63,426.45,429.16,1456074,1402082.0,,
20-07-2023,06:45,1,43.33,38.98,425.78,425.71,428.47,1456066,1402074.0,,
20-07-2023,06:30,1,44.81,41.35,427.43,426.81,430.0,1456060,1402066.0,,
20-07-2023,06:15,1,41.85,44.7,429.94,429.65,432.53,1456052,1402058.0,,
20-07-2023,06:00,1,48.38,55.06,435.72,434.71,437.38,1456042,1402050.0,,
20-07-2023,05:45,1,54.98,56.6,435.94,434.51,437.82,1456034,1402040.0,,
20-07-2023,05:30,1,52.9,61.93,438.86,437.47,441.26,1456024,1402030.0,,
20-07-2023,05:15,0.99,52.9,62.3,440.26,438.62,442.27,1456012,1402020.0,,
20-07-2023,05:00,1,59.58,67.09,440.67,439.06,442.54,1456002,1402010.0,,
20-07-2023,04:45,1,63.79,67.69,441.48,439.78,443.28,1455990,1401996.0,,
20-07-2023,04:30,1,81.26,87.65,441.77,440.57,443.66,1455976,1401984.0,,
20-07-2023,04:15,1,75.36,72.86,442.0,440.85,443.98,1455964,1401970.0,,
20-07-2023,04:00,1,57.76,68.85,441.53,440.43,443.65,1455952,1401958.0,,
20-07-2023,03:45,1,63.7,79.94,441.63,439.93,443.03,1455938,1401946.0,,
20-07-2023,03:30,1,62.95,62.37,443.06,440.96,444.2,1455926,1401934.0,,
20-07-2023,03:15,1,64.21,60.97,440.79,439.64,442.32,1455912,1401920.0,,
20-07-2023,03:00,1.00(Le),81.86,77.4,440.09,439.34,442.22,1455898,1401904.0,,
20-07-2023,02:45,1.00(Le),61.89,59.58,440.59,439.84,442.86,1455884,1401892.0,,
20-07-2023,02:30,1,66.07,65.66,439.92,438.58,441.88,1455872,1401880.0,,
20-07-2023,02:15,1,76.81,69.65,438.3,437.82,440.08,1455858,1401864.0,,
20-07-2023,02:00,1,76.28,67.87,437.83,437.61,439.66,1455844,1401852.0,,
20-07-2023,01:45,1,64.45,64.7,437.77,436.36,439.47,1455832,1401840.0,,
20-07-2023,01:30,1,83.42,78.09,437.8,437.52,439.65,1455818,1401826.0,,
20-07-2023,01:15,1,65.29,63.89,436.98,436.74,438.94,1455806,1401814.0,,
20-07-2023,01:00,1,67.82,64.01,437.47,436.76,439.59,1455794,1401802.0,,
20-07-2023,00:45,1,66.93,72.58,437.85,437.13,439.99,1455782,1401790.0,,
20-07-2023,00:30,1,67.44,80.7,436.33,435.87,438.7,1455768,1401776.0,,
20-07-2023,00:15,1,78.74,68.1,436.79,435.84,438.54,1455756,1401764.0,,
20-07-2023,00:00,1.00(Le),67.57,62.97,437.94,436.73,440.15,1455742,1401750.0,,
21-07-2023,23:45,1,62.99,68.29,438.93,438.49,441.0,1458238,1404240.0,88.37,58.03
21-07-2023,23:30,0.99,68.32,89.67,437.7,435.81,439.29,1458224,1404226.0,84.71,66.61
21-07-2023,23:15,1,70.15,72.78,437.01,435.92,439.09,1458208,1404210.0,76.51,57.03
21-07-2023,23:00,1,62.21,62.66,437.41,436.48,439.55,1458196,1404198.0,,
21-07-2023,22:45,1,58.35,60.51,437.17,436.39,439.16,1458184,1404186.0,,
21-07-2023,22:30,1,39.64,50.81,447.08,446.47,449.22,1458174,1404176.0,,
21-07-2023,22:00,0.95(Le),61.93,76.2,451.98,450.61,454.11,1458158,1404160.0,,
21-07-2023,21:45,1,75.84,70.99,445.04,444.5,446.97,1458144,1404146.0,,
21-07-2023,21:30,1,73.23,70.88,445.5,445.12,448.19,1458130,1404132.0,,
21-07-2023,21:15,1,70.69,74.67,443.83,442.98,445.96,1458114,1404116.0,,
21-07-2023,21:00,1,62.05,66.06,442.87,441.96,444.65,1458100,1404102.0,,
21-07-2023,20:45,1,68.43,75.69,441.41,440.87,443.47,1458086,1404088.0,,
21-07-2023,20:30,1,84.62,78.51,439.87,439.63,442.49,1458072,1404074.0,,
21-07-2023,20:15,1,82.02,85.67,436.82,436.68,438.68,1458056,1404058.0,,
21-07-2023,20:00,1,80.38,65.4,441.34,441.29,443.52,1458040,1404044.0,,
21-07-2023,19:45,1,92.69,69.77,435.43,434.95,437.79,1458026,1404028.0,,
21-07-2023,19:30,1,81.92,75.4,432.47,432.28,434.44,1458010,1404012.0,,
21-07-2023,19:15,1,89.58,87.12,434.28,433.68,435.59,1457998,1404000.0,,
21-07-2023,19:00,1,50.14,45.87,435.59,435.68,437.99,1457984,1403988.0,,
21-07-2023,18:45,1.00(Le),69.63,61.36,448.32,448.25,450.58,1457974,1403976.0,,
21-07-2023,18:30,1,71.9,73.98,448.33,448.17,451.24,1457960,1403962.0,,
21-07-2023,18:15,1,78.68,76.94,447.7,446.69,449.69,1457946,1403948.0,,
21-07-2023,18:00,1,73.13,104.62,447.44,446.31,448.91,1457932,1403936.0,,
21-07-2023,17:45,1.00(Le),62.86,79.52,445.19,444.06,447.19,1457918,1403920.0,,
21-07-2023,17:30,1,66.0,61.69,446.39,445.15,447.77,1457906,1403908.0,,
21-07-2023,17:15,1.00(Le),70.88,72.32,444.41,443.42,445.89,1457892,1403894.0,,
21-07-2023,17:00,1,84.77,75.79,443.97,443.68,446.2,1457876,1403878.0,,
21-07-2023,16:45,1,82.81,81.82,441.7,441.57,443.97,1457862,1403864.0,,
21-07-2023,16:30,1,85.32,75.55,443.0,442.06,444.38,1457846,1403850.0,,
21-07-2023,16:15,0.98(Le),57.28,53.79,444.12,443.5,445.99,1457834,1403838.0,,
21-07-2023,16:00,1,69.62,65.64,442.26,442.09,444.0,1457820,1403824.0,,
21-07-2023,15:45,1,74.41,75.86,441.77,440.48,442.86,1457806,1403810.0,,
21-07-2023,15:30,1,91.08,83.85,441.76,442.14,442.84,1457792,1403794.0,,
21-07-2023,15:15,1,85.27,90.08,443.96,443.13,445.94,1457778,1403780.0,,
21-07-2023,15:00,1.00(Le),84.52,68.61,445.83,445.79,447.7,1457762,1403766.0,,
21-07-2023,14:45,1,77.47,87.44,442.82,442.23,444.07,1457748,1403750.0,,
21-07-2023,14:30,1.00(Le),63.88,56.37,442.92,442.88,444.93,1457732,1403736.0,,
21-07-2023,14:15,1.00(Le),75.06,72.21,445.1,444.86,446.44,1457718,1403722.0,,
21-07-2023,14:00,1,83.3,67.9,444.46,444.4,446.69,1457704,1403708.0,,
21-07-2023,13:45,1,72.85,65.29,445.45,444.63,446.92,1457688,1403692.0,,
21-07-2023,13:30,1,69.24,86.19,451.45,450.26,453.47,1457674,1403678.0,,
21-07-2023,13:15,1,86.25,65.1,450.69,449.89,451.88,1457660,1403662.0,,
21-07-2023,13:00,1,39.99,29.23,449.28,449.09,451.78,1457648,1403652.0,,
21-07-2023,12:45,1,39.92,32.17,441.26,441.24,443.64,1457642,1403646.0,,
21-07-2023,12:30,1,36.07,36.58,441.94,441.39,443.84,1457634,1403638.0,,
21-07-2023,12:15,1,80.83,73.71,435.5,434.29,437.09,1457622,1403626.0,,
21-07-2023,12:00,1.00(Le),72.86,68.11,433.74,433.98,435.81,1457606,1403610.0,,
21-07-2023,11:45,0.99,80.51,83.56,429.42,427.79,430.58,1457592,1403596.0,,
21-07-2023,11:15,1,81.7,77.11,426.51,426.24,427.86,1457562,1403566.0,,
21-07-2023,11:00,1,101.55,79.03,425.12,425.25,427.11,1457546,1403550.0,,
21-07-2023,10:45,1,80.69,79.64,423.8,423.25,425.54,1457532,1403536.0,,
21-07-2023,10:30,1.00(Le),100.06,90.09,424.6,424.0,426.92,1457516,1403520.0,,
21-07-2023,10:15,1,84.77,76.91,415.84,415.5,417.89,1457500,1403504.0,,
21-07-2023,10:00,0.99(Le),82.4,76.33,416.9,416.89,419.32,1457488,1403490.0,,
21-07-2023,09:45,1,93.36,86.43,417.45,417.43,419.61,1457472,1403476.0,,
21-07-2023,09:30,1.00(Le),90.22,91.15,421.48,421.2,423.91,1457456,1403460.0,,
21-07-2023,09:15,1,93.24,101.35,422.37,421.22,423.84,1457440,1403444.0,,
21-07-2023,09:00,0.99(Le),64.05,53.73,427.14,427.68,429.75,1457428,1403432.0,,
21-07-2023,08:45,1.00(Le),73.2,65.07,427.49,426.36,429.13,1457416,1403420.0,,
21-07-2023,08:30,1.00(Le),57.65,55.07,435.79,435.18,438.19,1457404,1403408.0,,
21-07-2023,08:16,1,69.8,74.24,417.67,415.96,419.35,1457392,1403396.0,,
21-07-2023,08:00,1,46.45,58.69,421.9,420.99,424.59,1457380,1403384.0,,
21-07-2023,07:45,1,63.6,66.31,422.91,421.98,425.49,1457368,1403372.0,,
21-07-2023,07:30,1,64.68,63.72,422.92,421.95,425.61,1457356,1403360.0,,
21-07-2023,07:15,1.00(Le),49.26,45.29,427.34,426.69,430.17,1457344,1403348.0,,
21-07-2023,07:00,1,38.95,34.34,431.0,429.9,433.38,1457336,1403340.0,,
21-07-2023,06:45,1,47.12,41.93,429.56,428.82,432.19,1457328,1403332.0,,
21-07-2023,06:30,1,47.9,52.65,429.48,428.43,431.6,1457320,1403324.0,,
21-07-2023,06:15,1,53.84,55.91,430.69,429.43,432.61,1457310,1403314.0,,
21-07-2023,06:00,1,57.68,59.09,438.25,436.61,440.27,1457300,1403304.0,,
21-07-2023,05:45,1,54.65,60.47,437.53,436.23,439.58,1457290,1403294.0,,
21-07-2023,05:30,1,64.94,65.99,440.48,439.36,442.48,1457280,1403284.0,,
21-07-2023,05:15,1,58.5,70.04,442.29,441.1,444.5,1457268,1403272.0,,
21-07-2023,05:00,0.99,70.9,72.36,443.31,441.9,445.41,1457256,1403260.0,,
21-07-2023,04:45,1,81.06,67.05,444.64,443.7,446.76,1457240,1403246.0,,
21-07-2023,04:30,1,83.14,95.92,444.06,442.08,445.24,1457226,1403230.0,,
21-07-2023,04:15,1,90.87,76.16,444.75,443.43,447.08,1457212,1403216.0,,
21-07-2023,04:00,1,74.26,82.95,445.6,443.79,447.31,1457196,1403200.0,,
21-07-2023,03:45,1,66.76,74.14,445.6,444.14,447.71,1457182,1403186.0,,
21-07-2023,03:30,1,82.87,74.47,443.12,442.39,445.11,1457166,1403170.0,,
21-07-2023,03:15,1,81.37,71.36,444.29,442.68,445.28,1457152,1403156.0,,
21-07-2023,03:00,0.97,64.29,61.82,443.44,443.13,446.23,1457138,1403142.0,,
21-07-2023,02:45,1.00(Le),59.25,56.43,445.46,444.45,447.54,1457126,1403130.0,,
21-07-2023,02:30,1,76.13,69.49,444.72,443.58,446.44,1457112,1403116.0,,
21-07-2023,02:15,1,76.22,68.51,443.7,442.39,446.09,1457096,1403100.0,,
21-07-2023,02:00,1.00(Le),71.55,74.5,444.19,443.42,446.57,1457082,1403086.0,,
21-07-2023,01:45,1,83.68,75.52,440.66,439.91,442.62,1457068,1403074.0,,
21-07-2023,01:30,1,70.34,68.42,444.4,443.63,446.37,1457054,1403058.0,,
21-07-2023,01:15,1,65.66,66.07,443.17,442.05,445.32,1457038,1403044.0,,
21-07-2023,01:00,1.00(Le),64.41,72.23,441.22,440.21,443.11,1457024,1403028.0,,
21-07-2023,00:45,1,95.07,99.5,441.6,440.96,443.92,1457008,1403012.0,,
21-07-2023,00:30,0.96,75.12,81.78,440.88,440.4,443.3,1456994,1402998.0,,
21-07-2023,00:15,1,77.69,78.73,441.7,440.29,443.69,1456980,1402984.0,,
21-07-2023,00:00,1,79.64,79.44,447.76,447.08,449.96,1456966,1402970.0,,
22-07-2023,23:45,1,70.74,75.63,439.23,438.99,441.44,1459476,1405476.0,77.27,59.48
22-07-2023,23:30,1.00(Le),62.07,64.84,440.48,439.51,442.59,1459462,1405462.0,68.89,47.59
22-07-2023,23:15,0.99,71.01,77.61,449.69,449.05,452.02,1459448,1405446.0,71.99,50.0
22-07-2023,23:00,1,62.81,63.05,448.29,447.11,450.37,1459432,1405432.0,,
22-07-2023,22:45,1,60.6,69.18,446.19,445.37,448.15,1459418,1405418.0,,
22-07-2023,22:30,0.99,38.75,34.12,444.22,444.28,446.79,1459408,1405406.0,,
22-07-2023,22:15,0.99,30.48,35.97,445.05,444.64,447.36,1459400,1405400.0,,
22-07-2023,22:00,1.00(Le),46.76,44.19,446.52,446.22,448.63,1459394,1405392.0,,
22-07-2023,21:45,1,72.24,71.09,444.11,442.96,445.61,1459380,1405378.0,,
22-07-2023,21:30,1,64.33,59.17,443.46,443.35,446.14,1459364,1405364.0,,
22-07-2023,21:15,1,72.61,83.64,441.64,441.37,443.89,1459350,1405350.0,,
22-07-2023,21:00,1,74.81,79.12,441.16,440.92,443.36,1459334,1405334.0,,
22-07-2023,20:45,1.00(Le),78.15,76.79,440.32,439.86,442.39,1459318,1405318.0,,
22-07-2023,20:30,1,80.72,78.75,435.89,435.67,437.65,1459304,1405304.0,,
22-07-2023,20:15,1,81.65,90.61,435.38,434.73,437.8,1459288,1405288.0,,
22-07-2023,20:00,0.99,86.9,86.74,448.35,448.44,450.69,1459272,1405272.0,,
22-07-2023,19:45,0.99,75.69,73.82,443.22,443.13,445.82,1459256,1405256.0,,
22-07-2023,19:30,1,79.5,82.08,441.91,441.07,444.08,1459240,1405240.0,,
22-07-2023,19:15,1.00(Le),47.33,43.0,444.42,444.9,447.55,1459226,1405226.0,,
22-07-2023,19:01,1.00(Le),47.57,46.83,446.62,446.67,449.27,1459216,1405216.0,,
22-07-2023,18:45,1,71.01,67.01,444.87,444.72,447.47,1459204,1405204.0,,
22-07-2023,18:30,1,68.09,63.91,442.45,441.89,444.65,1459192,1405192.0,,
22-07-2023,18:15,1.00(Le),66.25,62.64,443.72,443.62,446.24,1459178,1405178.0,,
22-07-2023,18:01,1,75.35,69.56,442.95,442.69,445.03,1459164,1405164.0,,
22-07-2023,17:45,1,65.34,61.69,442.73,442.02,444.54,1459150,1405152.0,,
22-07-2023,17:31,0.98(Le),61.19,56.86,443.44,442.78,446.12,1459138,1405138.0,,
22-07-2023,17:00,1,70.81,71.19,440.5,439.51,441.94,1459110,1405110.0,,
22-07-2023,16:45,1,63.17,68.6,437.57,436.79,438.94,1459096,1405096.0,,
22-07-2023,16:30,1,76.63,73.71,437.42,437.01,439.22,1459082,1405082.0,,
22-07-2023,16:15,1,65.01,59.29,439.0,438.29,440.73,1459068,1405068.0,,
22-07-2023,16:00,1,72.66,64.81,437.72,437.44,439.55,1459056,1405056.0,,
22-07-2023,15:45,1,75.55,65.77,439.17,438.31,440.29,1459042,1405042.0,,
22-07-2023,15:30,1,63.51,60.54,439.23,438.55,441.0,1459028,1405030.0,,
22-07-2023,15:15,1.00(Le),70.61,67.03,438.83,438.13,440.71,1459016,1405016.0,,
22-07-2023,15:00,1,70.07,66.04,437.69,436.45,438.9,1459002,1405002.0,,
22-07-2023,14:45,1,78.4,80.39,435.66,435.14,437.3,1458988,1404988.0,,
22-07-2023,14:30,1,80.37,71.59,436.88,436.59,438.27,1458974,1404974.0,,
22-07-2023,14:15,1,66.49,64.47,438.28,436.53,439.48,1458960,1404960.0,,
22-07-2023,14:00,1,65.32,70.74,439.64,438.67,440.85,1458946,1404948.0,,
22-07-2023,13:45,1,77.72,74.57,437.64,437.04,439.14,1458932,1404934.0,,
22-07-2023,13:30,1,72.93,65.6,444.52,444.2,446.55,1458918,1404920.0,,
22-07-2023,13:15,1,61.48,57.95,445.19,444.55,446.79,1458906,1404906.0,,
22-07-2023,12:45,0.99(Le),41.76,35.82,436.04,435.91,438.29,1458888,1404888.0,,
22-07-2023,12:30,1.00(Le),52.73,43.41,434.99,434.82,437.55,1458878,1404880.0,,
22-07-2023,12:15,1,69.84,63.24,429.41,429.32,430.73,1458866,1404868.0,,
22-07-2023,12:00,1,73.28,65.27,426.7,426.2,428.59,1458852,1404854.0,,
22-07-2023,11:45,1,71.32,77.81,425.72,425.12,428.14,1458840,1404840.0,,
22-07-2023,11:30,1.00(Le),70.42,66.39,425.64,424.92,427.3,1458826,1404828.0,,
22-07-2023,11:15,1,76.82,82.56,423.38,423.1,425.27,1458812,1404814.0,,
22-07-2023,11:00,1.00(Le),65.56,58.8,424.07,423.49,425.93,1458800,1404800.0,,
22-07-2023,10:45,1.00(Le),73.08,66.84,423.11,422.96,425.58,1458786,1404788.0,,
22-07-2023,10:30,1,76.71,68.66,424.59,424.25,426.61,1458772,1404774.0,,
22-07-2023,10:15,1,73.7,81.49,423.45,423.02,425.27,1458760,1404760.0,,
22-07-2023,10:00,1,59.26,76.37,423.31,422.3,425.43,1458748,1404748.0,,
22-07-2023,09:45,1,79.8,74.02,425.46,425.34,427.58,1458734,1404736.0,,
22-07-2023,09:30,1,79.99,66.89,426.09,426.03,428.51,1458722,1404722.0,,
22-07-2023,09:15,1,73.21,67.14,427.74,426.61,429.92,1458708,1404710.0,,
22-07-2023,09:00,1,79.58,73.3,430.89,430.61,432.9,1458696,1404696.0,,
22-07-2023,08:45,1,60.11,76.93,435.14,434.04,437.04,1458684,1404684.0,,
22-07-2023,08:30,1,58.51,57.66,439.13,438.77,441.72,1458672,1404672.0,,
22-07-2023,08:15,1,54.84,66.98,422.32,421.54,424.22,1458662,1404662.0,,
22-07-2023,08:00,1,80.92,85.04,425.94,425.89,428.41,1458650,1404650.0,,
22-07-2023,07:45,1,73.52,88.31,424.37,423.97,427.14,1458636,1404638.0,,
22-07-2023,07:30,1,80.0,83.26,426.55,426.86,429.45,1458624,1404624.0,,
22-07-2023,07:15,1,50.88,45.88,428.29,427.68,430.9,1458612,1404612.0,,
22-07-2023,07:00,1,45.94,42.13,430.27,429.72,432.75,1458602,1404604.0,,
22-07-2023,06:45,1,45.44,41.91,430.21,430.23,432.92,1458594,1404596.0,,
22-07-2023,06:30,1,46.37,49.35,431.83,431.45,434.48,1458586,1404588.0,,
22-07-2023,06:15,1,50.38,41.85,434.06,433.92,436.68,1458578,1404580.0,,
22-07-2023,06:00,1.00(Le),41.59,38.37,438.41,437.77,440.59,1458570,1404570.0,,
22-07-2023,05:45,1,49.54,56.53,437.31,436.13,439.24,1458560,1404562.0,,
22-07-2023,05:30,1,47.85,47.29,441.37,440.74,443.74,1458550,1404552.0,,
22-07-2023,05:15,1,66.04,61.44,441.37,440.8,443.64,1458540,1404540.0,,
22-07-2023,05:00,1,79.85,75.18,442.18,441.47,444.06,1458526,1404528.0,,
22-07-2023,04:45,1,77.92,76.65,441.56,441.34,444.24,1458512,1404514.0,,
22-07-2023,04:31,1,68.32,66.05,443.28,442.66,445.42,1458498,1404500.0,,
22-07-2023,04:15,1,74.74,70.75,443.49,443.34,445.79,1458484,1404486.0,,
22-07-2023,04:00,1,60.22,67.18,445.58,444.07,447.54,1458470,1404472.0,,
22-07-2023,03:45,1,69.44,63.04,443.69,442.84,445.87,1458458,1404460.0,,
22-07-2023,03:30,1,59.88,62.94,444.34,443.05,446.31,1458444,1404446.0,,
22-07-2023,03:15,1.00(Le),59.69,57.51,444.53,443.9,446.87,1458432,1404434.0,,
22-07-2023,03:00,1,72.6,69.54,443.01,442.1,444.92,1458418,1404420.0,,
